                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    904,                0.59855,                 1.1346,                0.41599,                0.90547,                0.53205,                0.41101,                0.37233,                 0.1831,                0.47874,                 0.3866,                0.32001,                 0.1359,                 1.9582,                 5.2683,                 2.2908,                 2.4266,              0.0010603,              0.0010603,              0.0010603
                    905,                0.60466,                 1.1649,                0.41948,                0.90923,                0.52776,                0.41092,                0.36591,                0.18229,                0.48529,                 0.3866,                0.31965,                0.13597,                 1.9597,                 5.2673,                 2.2919,                 2.4266,              0.0010504,              0.0010504,              0.0010504
                    906,                0.60229,                 1.1398,                 0.4163,                0.90477,                0.53209,                0.41002,                0.36595,                0.18238,                0.48442,                 0.3866,                 0.3193,                0.13639,                 1.9621,                 5.2641,                 2.2891,                  2.426,              0.0010405,              0.0010405,              0.0010405
                    907,                0.61206,                  1.153,                0.42028,                0.91224,                0.52932,                0.41129,                0.36446,                0.18227,                0.48584,                 0.3866,                0.31895,                0.13631,                 1.9649,                 5.2701,                 2.2898,                 2.4287,              0.0010306,              0.0010306,              0.0010306
                    908,                0.60146,                 1.1459,                0.41223,                 0.9053,                0.52778,                0.40816,                0.36451,                 0.1818,                0.48416,                 0.3866,                0.31903,                0.13619,                 1.9602,                 5.2717,                 2.2924,                 2.4265,              0.0010207,              0.0010207,              0.0010207
                    909,                  0.593,                 1.1322,                0.40915,                0.90273,                0.53668,                0.40816,                0.37254,                0.18296,                0.47144,                0.39037,                0.31906,                 0.1358,                 1.9591,                 5.2686,                 2.2892,                 2.4352,              0.0010108,              0.0010108,              0.0010108
                    910,                0.59066,                 1.1219,                0.40287,                0.90146,                0.53791,                0.40735,                0.36638,                0.18246,                0.48338,                0.37919,                0.32115,                0.13616,                 1.9555,                 5.2692,                  2.289,                 2.4329,              0.0010009,              0.0010009,              0.0010009
                    911,                0.58898,                 1.1251,                0.40693,                0.90038,                0.46569,                0.46033,                0.36655,                0.18339,                0.47063,                0.39228,                0.31876,                0.13646,                 1.9537,                 5.2607,                 2.2787,                 2.4398,               0.000991,               0.000991,               0.000991
                    912,                0.59865,                 1.1471,                0.41341,                0.90381,                0.46302,                0.45698,                0.36612,                0.18127,                0.43177,                0.42521,                0.31904,                0.13647,                 1.9539,                 5.2576,                 2.2734,                 2.4466,              0.0009811,              0.0009811,              0.0009811
                    913,                0.59451,                 1.1295,                0.41027,                0.90284,                0.46474,                0.45698,                0.36562,                 0.1822,                0.43521,                0.42521,                0.31921,                0.13682,                 1.9512,                 5.2532,                 2.2779,                 2.4435,              0.0009712,              0.0009712,              0.0009712
                    914,                0.59367,                 1.1326,                0.40869,                0.90449,                0.46605,                0.45698,                0.36553,                0.18216,                0.43568,                0.42521,                0.31992,                0.13691,                 1.9454,                 5.2564,                 2.2809,                 2.4374,              0.0009613,              0.0009613,              0.0009613
                    915,                0.59005,                 1.1242,                0.41127,                0.90032,                0.46428,                0.45698,                0.36579,                0.18424,                0.43411,                0.42521,                0.31981,                0.13768,                 1.9455,                 5.2545,                 2.2769,                   2.44,              0.0009514,              0.0009514,              0.0009514
                    916,                0.59147,                 1.1235,                0.40659,                 0.9043,                0.46934,                0.45698,                0.36579,                0.18469,                 0.4379,                0.42521,                0.31991,                0.13687,                 1.9449,                 5.2632,                 2.2724,                 2.4391,              0.0009415,              0.0009415,              0.0009415
                    917,                0.59107,                 1.1171,                0.40931,                0.90136,                0.46636,                0.45698,                0.36532,                 0.1824,                0.43623,                0.42521,                0.31939,                0.13751,                 1.9421,                 5.2545,                 2.2685,                 2.4368,              0.0009316,              0.0009316,              0.0009316
                    918,                 0.5992,                 1.1332,                0.41425,                 0.9015,                 0.4651,                0.45698,                0.36335,                0.18183,                 0.4359,                0.42521,                0.31979,                0.13764,                 1.9401,                  5.256,                 2.2703,                 2.4353,              0.0009217,              0.0009217,              0.0009217
                    919,                0.58075,                  1.131,                0.40493,                 0.8968,                0.46624,                0.45698,                0.36441,                0.18243,                 0.4367,                0.42521,                0.32018,                0.13779,                 1.9421,                  5.255,                 2.2727,                 2.4451,              0.0009118,              0.0009118,              0.0009118
                    920,                0.59502,                 1.1458,                0.41438,                0.90475,                0.47173,                0.45698,                0.36411,                0.18115,                0.44244,                0.42521,                0.31945,                0.13687,                 1.9402,                 5.2564,                  2.273,                 2.4444,              0.0009019,              0.0009019,              0.0009019
                    921,                0.59236,                 1.1437,                 0.4134,                0.90337,                0.46927,                0.45824,                0.36418,                0.18225,                0.43851,                0.42521,                0.32017,                0.13673,                 1.9363,                 5.2489,                 2.2775,                 2.4456,               0.000892,               0.000892,               0.000892
                    922,                0.58628,                 1.1234,                 0.4058,                0.89905,                 0.4862,                0.47338,                 0.3722,                0.18307,                0.44153,                0.42179,                0.32212,                0.13657,                 1.9319,                 5.2438,                 2.2827,                 2.4434,              0.0008821,              0.0008821,              0.0008821
                    923,                0.58305,                 1.1095,                0.40166,                 0.9005,                 0.4785,                0.46266,                 0.3704,                0.18213,                0.44282,                0.42521,                0.32182,                 0.1367,                 1.9367,                  5.247,                 2.2775,                 2.4494,              0.0008722,              0.0008722,              0.0008722
                    924,                0.58727,                 1.1255,                0.40721,                0.90228,                0.47361,                0.46266,                0.37216,                0.18395,                0.44624,                 0.4191,                 0.3202,                0.13628,                 1.9377,                 5.2433,                  2.276,                 2.4512,              0.0008623,              0.0008623,              0.0008623
                    925,                0.59848,                 1.1429,                0.41491,                0.90528,                0.46458,                0.45831,                 0.3668,                0.18258,                0.44078,                0.41953,                0.32205,                0.13671,                 1.9378,                 5.2461,                  2.283,                 2.4507,              0.0008524,              0.0008524,              0.0008524
                    926,                0.59412,                 1.1234,                0.40509,                0.89925,                0.47137,                0.45887,                0.36677,                0.18205,                0.44228,                0.41953,                0.32217,                0.13785,                 1.9384,                 5.2468,                 2.2763,                 2.4513,              0.0008425,              0.0008425,              0.0008425
                    927,                 0.5855,                 1.1102,                0.40439,                0.90062,                0.47853,                0.46266,                0.37152,                 0.1828,                0.44221,                0.41953,                0.32218,                0.13707,                  1.932,                 5.2451,                 2.2786,                  2.445,              0.0008326,              0.0008326,              0.0008326
                    928,                0.59558,                 1.1412,                0.40927,                0.89981,                0.47561,                0.45942,                0.37212,                0.18271,                0.44316,                0.42463,                0.32467,                 0.1375,                 1.9355,                  5.249,                 2.2769,                 2.4497,              0.0008227,              0.0008227,              0.0008227
                    929,                0.59619,                  1.119,                0.40795,                0.89946,                0.48282,                0.46429,                0.37247,                0.18308,                0.44695,                0.41953,                0.32216,                 0.1368,                 1.9346,                 5.2456,                 2.2731,                 2.4496,              0.0008128,              0.0008128,              0.0008128
                    930,                0.58232,                  1.106,                0.39722,                0.89881,                0.48664,                0.46208,                0.37179,                0.18314,                0.45404,                0.42463,                0.32418,                0.13812,                 1.9312,                 5.2414,                 2.2751,                 2.4454,              0.0008029,              0.0008029,              0.0008029
                    931,                0.58227,                 1.1246,                0.40248,                0.90391,                0.49165,                0.46771,                0.37675,                0.18405,                0.45317,                0.42742,                0.32441,                0.13816,                 1.9277,                 5.2579,                 2.2713,                 2.4409,               0.000793,               0.000793,               0.000793
                    932,                 0.5766,                 1.1184,                 0.3998,                0.90268,                0.49136,                0.46616,                0.37653,                0.18406,                0.45259,                0.42672,                 0.3247,                0.13967,                 1.9268,                 5.2593,                 2.2689,                 2.4399,              0.0007831,              0.0007831,              0.0007831
                    933,                0.57382,                 1.1151,                0.39833,                0.89532,                0.49087,                  0.464,                0.37849,                0.18498,                0.45252,                0.42463,                0.32385,                0.13926,                 1.9279,                 5.2555,                 2.2704,                 2.4408,              0.0007732,              0.0007732,              0.0007732
                    934,                0.58404,                 1.1357,                0.40286,                0.89861,                0.50551,                0.44062,                0.37249,                 0.1845,                0.46362,                0.42463,                0.32457,                0.13914,                 1.9306,                 5.2676,                 2.2729,                 2.4382,              0.0007633,              0.0007633,              0.0007633
                    935,                 0.5855,                 1.1237,                 0.4031,                0.90325,                0.48132,                0.45676,                0.37261,                0.18369,                0.45744,                0.42463,                0.32406,                0.13871,                 1.9338,                 5.2614,                 2.2715,                 2.4489,              0.0007534,              0.0007534,              0.0007534
                    936,                0.58945,                 1.1275,                0.40726,                0.90327,                0.47176,                0.47345,                0.37278,                0.18345,                0.45688,                0.42463,                0.32362,                0.13805,                 1.9347,                 5.2604,                 2.2736,                 2.4504,              0.0007435,              0.0007435,              0.0007435
                    937,                0.59104,                 1.1369,                0.40622,                0.89932,                0.48698,                0.46834,                0.37651,                0.18353,                0.44996,                0.43031,                0.32213,                0.13763,                 1.9316,                 5.2634,                 2.2703,                 2.4486,              0.0007336,              0.0007336,              0.0007336
                    938,                0.58957,                 1.1318,                0.40709,                 0.8998,                0.48043,                0.46127,                0.37523,                0.18411,                0.44926,                0.42521,                0.32112,                 0.1376,                 1.9362,                 5.2648,                 2.2655,                 2.4539,              0.0007237,              0.0007237,              0.0007237
                    939,                 0.5826,                 1.1187,                 0.4026,                0.89856,                0.47474,                0.46834,                 0.3723,                0.18231,                0.45176,                0.42385,                0.32065,                0.13698,                 1.9351,                 5.2638,                 2.2721,                 2.4523,              0.0007138,              0.0007138,              0.0007138
                    940,                0.57634,                 1.1167,                0.40148,                0.89931,                0.46984,                0.47757,                0.37589,                0.18532,                0.43251,                0.43599,                0.32516,                0.13965,                 1.9379,                 5.2657,                 2.2707,                  2.455,              0.0007039,              0.0007039,              0.0007039
                    941,                 0.5827,                 1.1128,                0.39967,                0.90077,                0.48296,                0.47048,                 0.3754,                 0.1857,                0.44456,                0.42463,                0.32257,                0.13926,                 1.9349,                 5.2731,                 2.2753,                 2.4427,               0.000694,               0.000694,               0.000694
                    942,                0.58639,                 1.1256,                0.40229,                0.90064,                0.48341,                0.47913,                0.37686,                0.18557,                0.44914,                0.42723,                0.32395,                0.13908,                 1.9346,                 5.2965,                 2.2721,                 2.4439,              0.0006841,              0.0006841,              0.0006841
                    943,                0.59228,                 1.1236,                0.41124,                0.90482,                0.48354,                0.47486,                0.37505,                0.18556,                0.44832,                0.43016,                0.32306,                0.13863,                 1.9318,                 5.2945,                 2.2742,                 2.4358,              0.0006742,              0.0006742,              0.0006742
                    944,                0.58421,                 1.1097,                0.40022,                0.89967,                0.48476,                0.47708,                0.37743,                  0.186,                0.44268,                0.42552,                0.32474,                  0.139,                 1.9298,                 5.2982,                 2.2685,                 2.4378,              0.0006643,              0.0006643,              0.0006643
                    945,                0.57497,                 1.1285,                0.40274,                0.90062,                0.50189,                0.46062,                0.37712,                0.18614,                0.45946,                0.42794,                0.32479,                0.13836,                 1.9262,                 5.2921,                 2.2613,                 2.4431,              0.0006544,              0.0006544,              0.0006544
                    946,                0.57636,                 1.1174,                0.40169,                0.90108,                0.50303,                0.45698,                0.37736,                 0.1862,                0.45968,                0.41895,                0.32515,                0.13892,                 1.9272,                 5.2911,                 2.2606,                 2.4449,              0.0006445,              0.0006445,              0.0006445
                    947,                0.58651,                 1.1259,                0.40959,                0.90239,                0.51028,                0.45698,                 0.3773,                0.18541,                0.46491,                0.41895,                0.32518,                0.13833,                 1.9302,                    5.3,                 2.2649,                 2.4436,              0.0006346,              0.0006346,              0.0006346
                    948,                0.56995,                 1.1052,                0.39588,                0.89528,                  0.513,                0.45698,                 0.3756,                0.18522,                0.46998,                0.42092,                0.32425,                0.13697,                 1.9299,                 5.3077,                 2.2677,                 2.4398,              0.0006247,              0.0006247,              0.0006247
                    949,                0.58032,                 1.1117,                0.40092,                0.89875,                0.51465,                0.45698,                0.37761,                0.18715,                0.47193,                0.41895,                0.32678,                0.13863,                 1.9266,                 5.2972,                  2.263,                 2.4399,              0.0006148,              0.0006148,              0.0006148
                    950,                0.57723,                 1.1156,                0.39758,                 0.9014,                0.51203,                0.45698,                0.37713,                0.18652,                0.46875,                0.41895,                0.32597,                0.13816,                 1.9261,                  5.304,                 2.2584,                  2.441,              0.0006049,              0.0006049,              0.0006049
                    951,                0.58474,                 1.1265,                0.40307,                0.90167,                 0.5056,                0.45864,                0.37852,                0.18778,                0.44352,                0.44027,                0.32528,                0.13814,                 1.9272,                  5.304,                 2.2581,                 2.4436,               0.000595,               0.000595,               0.000595
                    952,                0.57285,                 1.1127,                0.39703,                0.89804,                 0.4945,                0.47913,                 0.3823,                0.18871,                0.45836,                0.44678,                0.33212,                0.14028,                  1.928,                 5.3011,                 2.2593,                 2.4498,              0.0005851,              0.0005851,              0.0005851
                    953,                0.57899,                 1.1165,                0.39942,                0.90289,                 0.4927,                0.47913,                0.37904,                0.18812,                0.45928,                0.44678,                0.33115,                0.13958,                 1.9309,                 5.3022,                  2.255,                 2.4522,              0.0005752,              0.0005752,              0.0005752
                    954,                0.58121,                 1.1142,                0.39893,                0.90089,                0.50359,                 0.4776,                0.38121,                0.18841,                0.46066,                0.44678,                0.33149,                0.13879,                 1.9308,                 5.3054,                 2.2568,                 2.4525,              0.0005653,              0.0005653,              0.0005653
                    955,                0.57901,                 1.0946,                0.39565,                0.89783,                0.51305,                0.45698,                0.37846,                0.18735,                0.46987,                0.43599,                0.33076,                0.13841,                 1.9339,                 5.3041,                 2.2641,                 2.4541,              0.0005554,              0.0005554,              0.0005554
                    956,                0.58006,                 1.1159,                0.40112,                0.90077,                0.50078,                0.47913,                0.38034,                0.18735,                 0.4662,                0.44678,                0.33102,                0.13908,                 1.9337,                 5.2984,                 2.2612,                 2.4509,              0.0005455,              0.0005455,              0.0005455
                    957,                0.57364,                 1.1038,                0.39562,                0.90031,                0.50208,                0.47403,                0.38055,                0.18737,                0.46311,                0.44167,                0.32844,                0.13782,                 1.9344,                 5.2969,                 2.2632,                 2.4501,              0.0005356,              0.0005356,              0.0005356
                    958,                   0.57,                 1.0938,                0.39755,                0.89662,                0.51554,                0.46266,                0.38171,                0.18732,                 0.4633,                0.44167,                0.32896,                0.13814,                 1.9356,                 5.2969,                 2.2611,                 2.4516,              0.0005257,              0.0005257,              0.0005257
                    959,                0.57071,                 1.1082,                0.39423,                0.89754,                0.50771,                0.47403,                0.38262,                0.18812,                0.46778,                0.44678,                0.33075,                  0.139,                  1.937,                 5.3002,                  2.262,                 2.4595,              0.0005158,              0.0005158,              0.0005158
                    960,                 0.5703,                 1.0992,                0.39294,                 0.8937,                0.50988,                0.47382,                0.38137,                0.18715,                0.46266,                0.43147,                0.32895,                0.13766,                 1.9367,                 5.3147,                 2.2651,                 2.4568,              0.0005059,              0.0005059,              0.0005059
                    961,                0.57636,                 1.1144,                0.39754,                0.89943,                0.51002,                0.47116,                0.38082,                0.18664,                0.46212,                0.44678,                0.32918,                0.13775,                 1.9381,                 5.3072,                 2.2665,                 2.4607,               0.000496,               0.000496,               0.000496
                    962,                 0.5721,                 1.1135,                0.39598,                0.89723,                0.50829,                0.47001,                 0.3834,                0.18726,                0.45123,                0.44606,                 0.3308,                0.13852,                 1.9395,                 5.3109,                 2.2606,                 2.4671,              0.0004861,              0.0004861,              0.0004861
                    963,                0.57486,                 1.1035,                0.39937,                0.89732,                0.50981,                0.47491,                0.38286,                0.18855,                0.45294,                  0.443,                0.32909,                0.13959,                 1.9356,                 5.3087,                 2.2624,                 2.4698,              0.0004762,              0.0004762,              0.0004762
                    964,                0.57046,                 1.1077,                0.39453,                0.90107,                0.50915,                0.48423,                0.38526,                0.18851,                0.45778,                0.44678,                0.33356,                0.14032,                 1.9359,                 5.3011,                 2.2641,                 2.4708,              0.0004663,              0.0004663,              0.0004663
                    965,                0.57252,                  1.115,                0.39767,                0.89803,                0.49919,                0.48423,                0.38255,                0.18704,                0.45644,                0.44878,                0.33221,                0.14007,                 1.9366,                 5.3109,                 2.2616,                 2.4697,              0.0004564,              0.0004564,              0.0004564
                    966,                0.56517,                 1.0879,                0.39003,                0.89177,                 0.5373,                0.45246,                 0.3828,                0.18825,                0.45208,                0.44767,                0.33286,                 0.1405,                 1.9301,                  5.301,                 2.2632,                 2.4658,              0.0004465,              0.0004465,              0.0004465
                    967,                0.57796,                 1.1069,                 0.3976,                  0.897,                0.50403,                0.48027,                0.38583,                0.18807,                0.45412,                0.45002,                0.33357,                0.14012,                 1.9299,                 5.3038,                 2.2597,                 2.4688,              0.0004366,              0.0004366,              0.0004366
                    968,                0.57599,                 1.1102,                 0.3969,                0.89834,                0.52955,                0.45246,                0.38416,                 0.1878,                0.45734,                0.45314,                0.33292,                0.14033,                 1.9304,                 5.3152,                 2.2614,                 2.4693,              0.0004267,              0.0004267,              0.0004267
                    969,                0.57368,                 1.1089,                0.39869,                0.89767,                 0.5289,                0.45749,                0.38422,                0.18748,                0.45621,                0.44743,                0.33263,                0.14013,                  1.935,                 5.3406,                 2.2534,                 2.4722,              0.0004168,              0.0004168,              0.0004168
                    970,                0.57978,                 1.1036,                0.40111,                0.89879,                0.52323,                0.46776,                 0.3858,                0.18944,                0.48208,                0.43031,                0.33333,                0.14087,                 1.9263,                  5.322,                 2.2558,                 2.4691,              0.0004069,              0.0004069,              0.0004069
                    971,                 0.5713,                 1.0926,                0.39101,                0.89417,                0.52603,                0.46776,                0.38467,                0.18873,                0.48447,                0.43031,                0.33194,                0.13957,                 1.9248,                 5.3253,                 2.2621,                 2.4694,               0.000397,               0.000397,               0.000397
                    972,                0.56715,                 1.0987,                0.39514,                0.89889,                0.52677,                0.46776,                0.38359,                0.18811,                0.48513,                0.43031,                0.33069,                 0.1392,                 1.9287,                 5.3341,                  2.259,                 2.4749,              0.0003871,              0.0003871,              0.0003871
                    973,                0.56708,                 1.0854,                0.39304,                0.89757,                0.52759,                0.46776,                0.38492,                0.18859,                 0.4862,                0.43031,                 0.3315,                0.13942,                 1.9268,                 5.3432,                 2.2576,                 2.4732,              0.0003772,              0.0003772,              0.0003772
                    974,                0.56245,                 1.0942,                0.39072,                0.89572,                0.52934,                0.46776,                0.38532,                0.18888,                0.48737,                0.43031,                0.33296,                0.13963,                 1.9258,                 5.3451,                 2.2575,                 2.4742,              0.0003673,              0.0003673,              0.0003673
                    975,                0.56322,                 1.0903,                0.39029,                0.89334,                0.52834,                0.46776,                0.38528,                0.18823,                0.48623,                0.43051,                0.33187,                 0.1392,                 1.9215,                 5.3323,                 2.2507,                   2.47,              0.0003574,              0.0003574,              0.0003574
                    976,                0.56929,                 1.0919,                0.39202,                0.89506,                0.52551,                0.46833,                0.38567,                0.18857,                0.48429,                0.43145,                 0.3334,                0.14044,                 1.9178,                 5.3192,                 2.2525,                 2.4626,              0.0003475,              0.0003475,              0.0003475
                    977,                0.56568,                 1.0918,                0.39243,                 0.8967,                0.54168,                0.46776,                 0.3848,                0.18863,                 0.4988,                0.43031,                 0.3332,                 0.1402,                  1.921,                 5.3179,                 2.2519,                 2.4631,              0.0003376,              0.0003376,              0.0003376
                    978,                0.56437,                 1.0951,                0.39198,                0.89627,                0.53208,                0.46776,                0.38676,                0.18959,                 0.4888,                0.43031,                0.33465,                0.14077,                 1.9185,                 5.3247,                 2.2496,                 2.4611,              0.0003277,              0.0003277,              0.0003277
                    979,                0.57123,                 1.0943,                0.39532,                 0.8942,                0.52884,                0.46776,                 0.3866,                0.18887,                0.48648,                0.43031,                0.33579,                 0.1405,                 1.9177,                 5.3296,                 2.2449,                 2.4669,              0.0003178,              0.0003178,              0.0003178
                    980,                0.56648,                 1.0924,                0.39067,                0.89795,                0.52632,                0.47287,                 0.3877,                0.18913,                 0.4855,                0.43541,                 0.3363,                0.14055,                 1.9176,                 5.3364,                  2.242,                 2.4688,              0.0003079,              0.0003079,              0.0003079
                    981,                0.56752,                 1.0964,                0.39227,                0.89371,                0.53564,                0.47287,                 0.3889,                0.18744,                0.49276,                0.43541,                0.33566,                0.13981,                 1.9204,                 5.3418,                 2.2436,                 2.4759,               0.000298,               0.000298,               0.000298
                    982,                0.56985,                 1.1056,                  0.394,                0.89459,                0.53494,                0.47287,                0.38867,                0.18902,                0.49248,                0.43541,                0.33554,                0.14168,                 1.9199,                 5.3527,                 2.2454,                 2.4782,              0.0002881,              0.0002881,              0.0002881
                    983,                 0.5678,                 1.1009,                0.39496,                0.89719,                0.52878,                0.47287,                0.38737,                0.18797,                0.48723,                0.43541,                0.33459,                0.14028,                 1.9191,                 5.3653,                 2.2466,                 2.4772,              0.0002782,              0.0002782,              0.0002782
                    984,                0.55911,                 1.0885,                0.38871,                0.89207,                0.52758,                0.47287,                0.38798,                0.18746,                0.48634,                0.43541,                 0.3345,                 0.1405,                 1.9174,                 5.3712,                 2.2447,                 2.4761,              0.0002683,              0.0002683,              0.0002683
                    985,                0.56652,                 1.0925,                0.39034,                0.89745,                0.52791,                0.47287,                0.38794,                0.18871,                0.48661,                0.43541,                0.33669,                0.14062,                 1.9178,                 5.3825,                 2.2492,                 2.4769,              0.0002584,              0.0002584,              0.0002584
                    986,                 0.5686,                 1.1019,                0.39309,                0.89423,                0.52868,                0.47287,                0.38767,                 0.1901,                0.48036,                0.42973,                0.32769,                0.13936,                 1.9187,                 5.3715,                 2.2449,                 2.4732,              0.0002485,              0.0002485,              0.0002485
                    987,                0.57206,                 1.0942,                0.39603,                0.89393,                0.52813,                0.47287,                0.38969,                0.18957,                 0.4756,                0.42463,                0.32533,                0.13896,                 1.9189,                 5.3762,                 2.2432,                 2.4745,              0.0002386,              0.0002386,              0.0002386
                    988,                 0.5642,                 1.0906,                0.38976,                0.89484,                0.52763,                0.47287,                0.39003,                0.19001,                0.47445,                0.42463,                0.32675,                0.13936,                  1.918,                 5.3803,                 2.2471,                 2.4712,              0.0002287,              0.0002287,              0.0002287
                    989,                0.56644,                 1.0959,                0.39062,                0.89705,                0.52793,                0.47287,                0.38911,                0.18979,                0.47471,                0.42463,                 0.3268,                0.13878,                  1.919,                 5.3869,                 2.2494,                 2.4739,              0.0002188,              0.0002188,              0.0002188
                    990,                0.57143,                 1.0955,                0.39143,                0.89293,                0.52638,                0.47287,                0.38857,                 0.1892,                0.47333,                0.42463,                0.32713,                0.13909,                  1.921,                 5.3982,                 2.2451,                 2.4815,              0.0002089,              0.0002089,              0.0002089
                    991,                0.53741,                 1.0221,                0.36419,                0.87177,                0.52525,                0.47287,                0.38912,                0.19012,                 0.4723,                0.42463,                0.32593,                0.13987,                 1.9135,                 5.3894,                 2.2548,                 2.4685,               0.000199,               0.000199,               0.000199
                    992,                0.50085,                0.96483,                0.33414,                0.86198,                0.52397,                0.47408,                0.38861,                0.19021,                0.47155,                0.42584,                0.32722,                 0.1395,                 1.9163,                 5.4067,                  2.255,                 2.4747,              0.0001891,              0.0001891,              0.0001891
                    993,                0.49249,                0.95875,                0.32761,                0.86074,                0.52433,                0.47496,                0.38868,                  0.191,                0.47254,                0.42764,                0.32754,                0.14005,                 1.9146,                 5.4147,                 2.2605,                  2.471,              0.0001792,              0.0001792,              0.0001792
                    994,                0.47574,                0.91932,                 0.3216,                0.85274,                0.53036,                0.48365,                0.39494,                0.19188,                0.47186,                0.42973,                0.32732,                0.14031,                 1.9142,                 5.4206,                 2.2558,                 2.4737,              0.0001693,              0.0001693,              0.0001693
                    995,                 0.4744,                0.92578,                 0.3182,                0.85509,                0.52991,                0.48305,                0.39192,                0.18942,                0.47155,                0.42973,                 0.3277,                0.14034,                 1.9145,                 5.4266,                 2.2516,                 2.4778,              0.0001594,              0.0001594,              0.0001594
                    996,                 0.4693,                0.92529,                0.31516,                0.85287,                0.52676,                0.47855,                0.39243,                0.19073,                0.46769,                0.42463,                0.32798,                   0.14,                 1.9163,                 5.4347,                 2.2532,                 2.4806,              0.0001495,              0.0001495,              0.0001495
                    997,                0.46758,                0.91028,                 0.3132,                 0.8514,                 0.5272,                0.47855,                0.39149,                0.19016,                0.46809,                0.42463,                0.32732,                0.13934,                 1.9158,                 5.4393,                 2.2543,                   2.48,              0.0001396,              0.0001396,              0.0001396
